COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
71,4182.05,4181.54,4185.64,4183.59,4179.49,4172.31,4173.85,4183.59,4183.08,4191.79,4241.03,4951.79,4185.13,4187.18,2043,2037,168.022,0,0,0,0,
72,4178.97,4179.49,4188.72,4185.64,4182.56,4178.46,4168.72,4182.05,4183.08,4190.77,4241.03,4952.31,4184.1,4186.67,2043,2040,168.022,0,0,0,0,
73,4183.59,4183.59,4181.03,4181.54,4181.03,4187.18,4195.9,4189.74,4195.9,4191.28,4235.38,4945.13,4190.77,4191.28,2046,2039,168.022,0,0,0,0,
74,4180.51,4181.03,4187.69,4186.67,4185.13,4171.79,4150.77,4174.87,4183.08,4189.74,4241.54,4954.36,4177.44,4186.67,2045,2039,168.022,0,0,0,0,
75,4184.62,4182.05,4182.05,4183.08,4185.13,4189.74,4199.49,4190.77,4185.64,4192.31,4239.49,4948.72,4183.59,4189.74,2043,2037,168.022,0,0,0,0,
76,4185.64,4181.54,4182.05,4181.03,4179.49,4178.97,4174.36,4186.67,4186.67,4191.79,4240.51,4947.18,4188.21,4189.23,2043,2037,168.022,0,0,0,0,
77,4181.03,4181.03,4187.69,4188.72,4180,4175.9,4163.08,4177.95,4184.1,4189.74,4241.54,4951.79,4179.49,4185.64,2045,2038,168.022,0,0,0,0,
78,4187.18,4183.08,4178.97,4182.56,4178.97,4187.18,4206.67,4189.23,4193.33,4193.33,4236.41,4945.64,4189.23,4189.23,2044,2038,168.022,0,0,0,0,
79,4183.08,4179.49,4186.67,4184.1,4186.15,4172.82,4160,4176.92,4180.51,4189.23,4243.59,4951.79,4183.08,4187.18,2045,2038,168.022,0,0,0,0,
80,4182.05,4183.59,4186.15,4183.08,4185.13,4187.69,4193.33,4188.21,4188.72,4188.72,4241.03,4949.74,4185.64,4190.77,2044,2038,168.022,0,0,0,0,
81,4182.56,4183.08,4184.1,4179.49,4177.44,4180,4173.85,4182.56,4190.77,4191.28,4238.97,4947.69,4187.18,4189.74,2045,2036,168.022,0,0,0,0,
82,4177.44,4179.49,4188.72,4185.64,4182.56,4175.9,4164.62,4172.82,4178.46,4189.23,4242.56,4948.21,4177.44,4184.1,2045,2040,168.022,0,0,0,0,
83,4184.62,4182.56,4177.44,4181.03,4181.54,4187.69,4208.72,4191.79,4189.23,4191.79,4238.97,4941.03,4186.67,4189.23,2045,2039,168.022,0,0,0,0,
84,4186.15,4180.51,4182.05,4185.64,4179.49,4171.28,4151.28,4180.51,4184.1,4191.79,4241.54,4951.28,4184.1,4189.74,2044,2039,168.022,0,0,0,0,
85,4186.67,4185.13,4183.59,4185.13,4178.97,4187.69,4186.67,4186.67,4187.18,4191.28,4238.46,4948.21,4186.15,4190.77,2043,2039,168.022,0,0,0,0,
86,4186.67,4183.08,4181.03,4180,4175.38,4183.08,4185.64,4186.67,4189.23,4190.77,4238.97,4943.59,4188.21,4190.26,2043,2038,168.022,0,0,0,0,
87,4178.46,4177.95,4186.15,4186.15,4181.03,4175.9,4163.08,4174.36,4180,4189.23,4242.05,4952.31,4181.03,4187.69,2044,2037,168.022,0,0,0,0,
88,4181.54,4183.08,4180,4182.05,4181.03,4187.69,4208.72,4190.26,4191.28,4193.85,4236.92,4945.13,4191.28,4189.23,2045,2038,168.022,0,0,0,0,
89,4180,4181.03,4188.21,4184.62,4178.97,4168.21,4158.46,4182.56,4185.64,4192.31,4241.03,4949.23,4185.13,4186.67,2045,2036,168.022,0,0,0,0,
90,4175.9,4182.56,4187.69,4185.64,4178.46,4185.13,4188.72,4184.1,4188.21,4193.85,4237.95,4948.72,4183.08,4191.79,2044,2037,168.022,0,0,0,0,
91,4178.46,4183.08,4180.51,4178.97,4178.46,4185.64,4187.18,4184.62,4190.26,4195.38,4236.92,4947.18,4189.23,4192.82,2044,2039,168.022,0,0,0,0,
92,4180,4181.03,4186.15,4185.64,4182.56,4172.31,4150.77,4177.95,4180,4189.23,4241.54,4955.9,4183.08,4188.21,2045,2037,168.022,0,0,0,0,
93,4185.13,4183.59,4179.49,4182.05,4178.46,4189.74,4205.13,4193.33,4192.82,4191.79,4235.38,4945.13,4189.23,4193.33,2045,2037,168.022,0,0,0,0,
94,4181.54,4181.03,4187.18,4183.59,4177.44,4174.87,4162.56,4177.44,4183.59,4193.85,4241.54,4949.23,4185.64,4189.74,2044,2037,168.022,0,0,0,0,
95,4180,4182.05,4188.21,4186.15,4183.08,4184.1,4185.64,4181.54,4183.59,4192.82,4242.56,4950.77,4185.64,4190.77,2044,2037,168.022,0,0,0,0,
96,4181.03,4180,4179.49,4180,4183.59,4184.1,4195.9,4189.74,4191.79,4192.31,4238.97,4943.08,4188.21,4193.85,2044,2038,168.022,0,0,0,0,
97,4177.44,4179.49,4188.21,4186.15,4183.59,4170.77,4148.72,4173.33,4178.46,4189.74,4245.13,4951.28,4178.46,4188.21,2045,2037,168.022,0,0,0,0,
98,4184.62,4186.15,4182.56,4184.1,4178.97,4188.72,4202.56,4188.21,4189.23,4194.36,4238.97,4945.13,4189.74,4191.79,2044,2037,168.022,0,0,0,0,
99,4182.56,4180.51,4185.64,4183.59,4182.05,4173.85,4166.67,4180.51,4183.59,4192.82,4240,4947.18,4186.67,4192.31,2044,2037,168.022,0,0,0,0,
100,4180,4176.92,4188.21,4187.69,4187.18,4178.97,4175.9,4178.46,4178.97,4189.74,4244.62,4950.77,4181.03,4192.31,2044,2037,168.022,0,0,0,0,
101,4187.18,4181.03,4181.03,4181.54,4179.49,4185.13,4196.92,4187.18,4192.31,4190.26,4243.08,4946.15,4191.79,4192.82,2045,2037,168.022,0,0,0,0,
102,4185.13,4180,4188.21,4185.13,4179.49,4173.85,4156.41,4173.85,4183.59,4189.23,4241.54,4952.82,4183.59,4187.18,2044,2039,168.022,0,0,0,0,
103,4185.13,4183.08,4180.51,4181.03,4181.54,4193.85,4206.15,4188.21,4187.69,4192.82,4233.85,4946.67,4184.62,4190.77,2045,2038,168.179,0,0,0,0,
104,4181.54,4180,4180.51,4179.49,4182.05,4179.49,4165.64,4181.54,4185.13,4192.31,4241.03,4947.69,4185.13,4189.23,2044,2038,168.179,0,0,0,0,
105,4178.97,4177.95,4187.69,4185.13,4185.64,4180.51,4166.67,4177.44,4182.05,4190.26,4244.1,4949.74,4183.08,4187.69,2044,2036,168.179,0,0,0,0,
106,4185.13,4183.08,4180.51,4182.56,4182.56,4187.18,4198.46,4189.23,4187.69,4193.33,4233.85,4943.59,4190.26,4192.31,2044,2036,168.179,0,0,0,0,
107,4181.03,4181.03,4186.15,4186.67,4182.05,4168.72,4150.77,4176.41,4177.44,4191.28,4235.9,4952.82,4180,4188.21,2043,2037,168.179,0,0,0,0,
108,4181.54,4182.05,4184.62,4180.51,4181.54,4186.67,4197.95,4188.21,4191.79,4191.28,4237.44,4948.21,4184.62,4191.28,2044,2038,168.179,0,0,0,0,
109,4183.08,4179.49,4185.13,4180.51,4180,4179.49,4169.74,4184.1,4191.79,4191.79,4242.56,4948.72,4188.21,4192.31,2044,2038,168.179,0,0,0,0,
110,4183.08,4180.51,4188.21,4189.74,4181.54,4177.95,4166.15,4177.44,4181.03,4189.74,4241.03,4952.31,4181.03,4188.21,2045,2038,168.179,0,0,0,0,
111,4186.67,4184.62,4180,4182.05,4179.49,4186.15,4208.21,4187.18,4187.69,4190.77,4232.82,4943.08,4186.15,4188.21,2045,2038,168.179,0,0,0,0,
112,4181.03,4179.49,4187.18,4182.56,4185.64,4171.28,4154.87,4174.36,4177.44,4189.23,4241.03,4950.26,4179.49,4185.13,2045,2036,168.179,0,0,0,0,
113,4182.56,4181.54,4184.62,4183.59,4186.15,4187.18,4191.28,4185.13,4185.64,4194.36,4239.49,4948.72,4184.62,4190.26,2044,2038,168.179,0,0,0,0,
114,4185.13,4182.56,4182.56,4182.05,4178.46,4177.44,4176.92,4183.59,4187.69,4195.38,4238.46,4946.15,4186.15,4190.77,2044,2038,168.179,0,0,0,0,
115,4177.95,4180,4187.69,4187.18,4181.54,4175.38,4163.59,4178.46,4180,4190.26,4240.51,4952.31,4177.95,4188.21,2045,2037,168.179,0,0,0,0,
116,4183.59,4184.62,4180.51,4181.54,4181.54,4190.77,4199.49,4193.33,4193.33,4191.28,4237.95,4948.72,4188.72,4192.82,2044,2038,168.179,0,0,0,0,
117,4186.15,4182.56,4188.21,4183.59,4180,4173.33,4147.18,4177.95,4185.13,4189.74,4242.05,4953.33,4180,4189.23,2044,2037,168.179,0,0,0,0,
118,4185.13,4183.08,4185.64,4185.13,4179.49,4185.13,4190.26,4185.64,4187.18,4190.26,4235.9,4947.69,4181.54,4191.28,2046,2039,168.179,0,0,0,0,
119,4185.13,4182.05,4180.51,4182.56,4180.51,4180.51,4184.62,4186.15,4189.74,4192.31,4236.92,4947.69,4190.77,4192.82,2044,2039,168.179,0,0,0,0,
120,4177.44,4180,4188.21,4185.13,4186.15,4179.49,4157.44,4176.92,4183.08,4190.26,4242.56,4955.9,4181.54,4187.69,2044,2036,168.179,0,0,0,0,
121,4181.54,4182.05,4182.05,4178.46,4182.05,4194.36,4202.56,4193.33,4191.79,4193.33,4236.92,4946.67,4186.15,4190.26,2043,2037,168.179,0,0,0,0,
122,4184.1,4180,4186.15,4183.59,4178.97,4169.74,4153.85,4181.03,4180,4191.79,4240.51,4950.26,4181.54,4187.69,2044,2037,168.179,0,0,0,0,
123,4183.59,4184.62,4185.13,4186.67,4180.51,4181.54,4189.23,4184.1,4184.1,4191.79,4237.95,4949.23,4181.03,4190.26,2044,2038,168.179,0,0,0,0,
124,4184.62,4183.59,4181.03,4179.49,4176.92,4180.51,4189.23,4185.13,4193.85,4194.87,4237.44,4946.15,4186.67,4192.82,2044,2037,168.183,0,0,0,0,
125,4181.03,4176.92,4189.23,4183.59,4180.51,4171.28,4149.74,4174.36,4184.62,4193.33,4243.59,4952.82,4179.49,4189.23,2045,2037,168.189,0,0,0,0,
126,4187.69,4182.05,4181.03,4181.03,4180.51,4191.79,4206.67,4188.72,4193.85,4194.87,4237.44,4943.08,4188.72,4192.82,2044,2038,168.2,0,0,0,0,
127,4185.64,4182.05,4183.59,4184.1,4181.03,4177.44,4167.69,4175.38,4185.13,4190.26,4239.49,4949.23,4185.13,4189.74,2046,2038,168.205,0,0,0,0,
128,4178.97,4182.56,4186.15,4186.15,4186.67,4185.13,4183.08,4178.97,4182.56,4188.21,4242.05,4953.85,4181.54,4189.74,2045,2039,168.213,0,0,0,0,
0,4182.56,4182.05,4183.08,4179.49,4183.08,4186.15,4189.23,4188.21,4188.72,4192.82,4240.51,4948.72,4187.18,4190.77,2045,2038,168.221,0,0,0,0,
1,4180,4177.95,4190.26,4183.08,4181.54,4176.41,4152.82,4176.41,4177.95,4192.31,4240.51,4953.85,4178.46,4188.21,2045,2037,168.228,0,0,0,0,
2,4187.18,4182.05,4181.03,4180.51,4180,4192.31,4200.51,4189.74,4186.67,4191.79,4230.77,4944.1,4186.15,4193.33,2045,2037,168.237,0,0,0,0,
3,4188.21,4180,4182.56,4181.54,4181.03,4173.33,4156.92,4180,4183.59,4189.74,4237.44,4947.18,4185.64,4188.21,2044,2038,168.244,0,0,0,0,
4,4179.49,4179.49,4186.67,4185.64,4183.59,4178.97,4175.38,4181.03,4183.08,4192.31,4242.05,4950.26,4182.05,4186.15,2044,2038,168.252,0,0,0,0,
5,4182.05,4182.56,4181.03,4179.49,4178.97,4183.08,4202.05,4189.74,4190.26,4194.87,4237.44,4944.62,4187.69,4190.77,2044,2038,168.261,0,0,0,0,
6,4183.08,4180.51,4187.69,4186.15,4181.54,4169.23,4157.95,4175.9,4180,4189.74,4242.56,4952.82,4178.97,4186.15,2044,2037,168.268,0,0,0,0,
7,4184.1,4183.59,4181.03,4184.1,4182.05,4191.28,4207.69,4187.18,4189.74,4193.33,4238.46,4943.59,4183.59,4189.23,2043,2036,168.276,0,0,0,0,
8,4179.49,4181.03,4180.51,4178.97,4182.05,4178.97,4170.26,4179.49,4184.62,4193.85,4237.95,4943.08,4181.03,4189.74,2045,2037,168.289,0,0,0,0,
9,4179.49,4178.46,4187.18,4183.08,4186.15,4181.03,4168.72,4180,4181.54,4190.26,4238.46,4948.72,4177.44,4188.72,2045,2037,168.358,0,0,0,0,
10,4187.69,4180.51,4182.05,4180.51,4183.08,4189.23,4194.36,4188.21,4193.85,4194.36,4235.9,4945.13,4188.21,4190.26,2045,2038,168.364,0,0,0,0,
11,4181.54,4178.97,4187.18,4184.62,4184.62,4170.26,4145.13,4169.23,4182.56,4192.82,4242.05,4952.31,4180,4186.15,2045,2038,168.364,0,0,0,0,
12,4181.03,4182.56,4182.05,4180.51,4185.64,4187.69,4197.95,4184.1,4190.26,4190.26,4238.46,4947.69,4181.03,4192.31,2045,2040,168.364,0,0,0,0,
13,4183.59,4180,4182.56,4180,4184.1,4181.54,4175.38,4182.05,4190.26,4189.74,4239.49,4950.26,4181.03,4191.79,2044,2039,168.364,0,0,0,0,
14,4182.56,4179.49,4189.23,4188.21,4185.64,4182.56,4166.67,4174.36,4180.51,4190.77,4241.03,4953.85,4180,4189.23,2043,2036,168.364,0,0,0,0,
15,4183.59,4184.62,4182.05,4181.54,4182.56,4191.79,4202.05,4189.23,4189.23,4192.31,4235.9,4942.56,4188.72,4189.74,2043,2037,168.364,0,0,0,0,
16,4177.44,4181.54,4187.18,4184.1,4181.03,4171.28,4149.74,4177.95,4181.54,4189.23,4241.54,4952.82,4178.46,4185.13,2045,2037,168.364,0,0,0,0,
17,4182.56,4181.03,4182.56,4184.1,4179.49,4186.15,4193.85,4187.18,4186.67,4192.31,4238.97,4950.77,4184.62,4191.79,2044,2037,168.364,0,0,0,0,
18,4186.15,4175.9,4180,4181.03,4181.54,4178.97,4176.92,4186.67,4185.13,4194.36,4238.97,4943.08,4186.67,4192.31,2044,2037,168.364,0,0,0,0,
19,4181.54,4179.49,4189.74,4188.72,4186.15,4173.85,4158.46,4178.46,4179.49,4191.28,4241.03,4948.72,4177.95,4189.23,2045,2038,168.37,0,0,0,0,
20,4185.64,4187.69,4182.05,4184.1,4183.08,4186.15,4204.1,4189.23,4193.85,4192.31,4236.41,4944.1,4189.74,4191.79,2044,2039,168.379,0,0,0,0,
21,4178.97,4179.49,4185.64,4184.62,4183.08,4170.77,4155.9,4174.36,4183.08,4191.79,4244.1,4951.28,4183.59,4187.18,2044,2038,168.387,0,0,0,0,
22,4180,4181.03,4184.1,4184.1,4181.54,4185.13,4193.33,4182.56,4184.1,4193.33,4240,4949.23,4185.13,4191.28,2044,2039,168.394,0,0,0,0,
23,4187.18,4183.08,4182.05,4180,4177.44,4180.51,4183.59,4185.13,4189.23,4193.33,4233.85,4943.59,4190.77,4192.31,2044,2036,168.402,0,0,0,0,
24,4181.54,4178.97,4188.21,4186.15,4182.56,4173.33,4154.36,4177.95,4182.56,4190.26,4240,4949.23,4178.97,4186.15,2044,2038,168.41,0,0,0,0,
25,4181.03,4182.05,4178.97,4181.03,4182.05,4188.21,4203.08,4192.31,4191.28,4193.33,4238.46,4945.13,4184.62,4190.26,2045,2040,168.418,0,0,0,0,
26,4180,4180,4186.15,4183.08,4182.05,4172.82,4155.9,4175.38,4181.03,4191.28,4240.51,4949.23,4182.05,4190.77,2045,2038,168.426,0,0,0,0,
27,4180.51,4182.05,4187.18,4186.67,4182.05,4187.18,4181.03,4179.49,4183.59,4190.26,4235.9,4945.64,4183.08,4190.26,2044,2037,168.434,0,0,0,0,
28,4184.1,4184.1,4181.03,4181.03,4178.97,4183.59,4185.13,4187.69,4190.77,4191.79,4237.44,4943.59,4188.72,4188.21,2044,2038,168.442,0,0,0,0,
29,4182.05,4182.05,4187.69,4185.64,4184.1,4170.26,4154.87,4177.95,4179.49,4190.26,4244.62,4953.33,4180,4185.13,2045,2037,168.449,0,0,0,0,
30,4185.64,4183.08,4180.51,4183.59,4182.05,4188.21,4204.1,4187.69,4190.26,4192.31,4237.44,4944.1,4186.67,4191.79,2045,2038,168.458,0,0,0,0,
31,4185.64,4179.49,4185.13,4185.64,4180,4173.33,4162.56,4175.9,4186.15,4191.79,4239.49,4946.15,4182.56,4187.69,2044,2037,168.465,0,0,0,0,
32,4183.59,4180,4188.72,4186.15,4186.15,4180,4187.69,4182.05,4185.64,4191.28,4239.49,4947.18,4180,4184.1,2045,2038,168.473,0,0,0,0,
33,4184.1,4179.49,4181.03,4176.41,4183.08,4180.51,4195.9,4188.21,4189.74,4192.82,4237.44,4944.62,4186.15,4189.23,2045,2039,168.481,0,0,0,0,
34,4178.97,4177.44,4186.15,4182.56,4180.51,4170.26,4148.21,4173.33,4174.87,4190.77,4242.56,4954.36,4178.46,4189.74,2044,2037,168.49,0,0,0,0,
35,4185.13,4185.64,4182.56,4182.56,4182.56,4187.69,4201.03,4189.23,4185.13,4192.82,4239.49,4946.15,4184.62,4192.82,2043,2039,168.496,0,0,0,0,
36,4185.64,4183.08,4186.15,4182.56,4183.08,4171.79,4165.64,4184.62,4185.13,4191.79,4242.05,4946.15,4180,4188.72,2043,2039,168.504,0,0,0,0,
37,4181.03,4180.51,4185.64,4184.62,4183.59,4180,4175.38,4180,4181.54,4190.26,4240,4948.72,4177.95,4187.69,2044,2037,168.512,0,0,0,0,
38,4184.62,4183.59,4178.46,4179.49,4182.56,4186.15,4197.44,4184.1,4187.69,4192.82,4237.44,4946.15,4189.74,4191.28,2045,2037,168.521,0,0,0,0,
39,4180.51,4178.46,4189.23,4187.18,4185.13,4169.74,4155.9,4173.85,4180,4190.77,4244.1,4952.82,4182.56,4187.69,2044,2038,168.528,0,0,0,0,
40,4181.54,4181.03,4182.56,4185.13,4180.51,4188.21,4204.1,4188.21,4189.23,4192.31,4238.46,4943.59,4184.62,4190.77,2044,2038,168.537,0,0,0,0,
41,4180.51,4181.54,4180.51,4181.54,4179.49,4178.46,4168.21,4179.49,4184.1,4191.28,4238.97,4947.18,4183.08,4186.15,2046,2038,168.544,0,0,0,0,
42,4178.46,4180.51,4187.18,4184.62,4186.15,4179.49,4167.18,4176.92,4180.51,4189.74,4240,4953.33,4178.97,4184.1,2044,2036,168.553,0,0,0,0,
43,4187.69,4182.56,4183.08,4178.97,4182.56,4182.56,4197.95,4190.26,4193.33,4193.85,4236.41,4945.13,4189.23,4194.87,2045,2037,168.559,0,0,0,0,
44,4182.56,4178.97,4189.74,4186.15,4181.03,4168.72,4151.28,4175.9,4183.08,4190.77,4241.54,4949.23,4180.51,4191.28,2043,2037,168.567,0,0,0,0,
45,4180,4179.49,4183.08,4186.67,4182.05,4189.74,4200.51,4188.21,4185.64,4190.77,4237.95,4944.62,4184.62,4188.72,2044,2038,168.575,0,0,0,0,
46,4185.64,4179.49,4181.54,4183.08,4181.03,4177.95,4181.03,4184.62,4183.59,4192.82,4241.03,4948.21,4190.26,4191.28,2044,2036,168.583,0,0,0,0,
47,4182.56,4181.54,4188.72,4188.21,4183.59,4176.92,4169.74,4177.95,4181.03,4191.28,4242.05,4953.85,4182.05,4190.26,2045,2036,168.632,0,0,0,0,
48,4183.59,4181.54,4182.05,4182.56,4180,4190.26,4198.97,4191.28,4192.31,4192.31,4234.87,4943.08,4184.62,4189.23,2046,2038,168.632,0,0,0,0,
49,4181.03,4177.44,4187.69,4184.1,4180.51,4171.79,4148.21,4175.9,4180,4190.26,4240,4949.74,4178.97,4186.67,2044,2039,168.632,0,0,0,0,
50,4184.1,4184.62,4184.62,4183.59,4183.59,4186.15,4193.33,4184.1,4186.67,4190.77,4236.92,4949.74,4185.64,4190.26,2043,2038,168.632,0,0,0,0,
51,4186.67,4183.59,4182.56,4181.03,4180,4180,4180,4185.13,4191.28,4189.74,4235.38,4948.72,4189.23,4188.72,2044,2038,168.632,0,0,0,0,
52,4181.03,4180,4187.18,4184.62,4181.54,4176.92,4161.03,4178.46,4183.08,4187.69,4237.95,4951.79,4178.97,4184.1,2045,2038,168.632,0,0,0,0,
53,4185.64,4185.64,4178.97,4177.44,4180.51,4189.74,4210.26,4190.77,4194.87,4191.79,4237.95,4941.03,4188.21,4188.72,2044,2039,168.638,0,0,0,0,
54,4183.08,4180,4186.15,4183.08,4182.05,4172.31,4164.62,4175.9,4186.67,4192.31,4246.67,4947.69,4183.59,4186.15,2044,2039,168.646,0,0,0,0,
55,4180,4178.97,4185.13,4187.18,4183.59,4187.18,4189.23,4184.62,4185.64,4192.31,4240,4948.21,4182.56,4187.69,2045,2037,168.982,0,0,0,0,
56,4182.05,4184.1,4180.51,4179.49,4180,4181.54,4181.03,4186.67,4188.21,4191.28,4236.41,4945.64,4188.21,4188.72,2046,2037,169.026,0,0,0,0,
57,4178.97,4183.59,4187.18,4182.05,4184.1,4173.33,4163.59,4176.41,4182.56,4189.23,4242.56,4948.21,4180.51,4184.1,2045,2037,169.026,0,0,0,0,
58,4184.62,4182.05,4181.54,4180.51,4182.05,4189.23,4210.26,4190.77,4193.33,4193.85,4236.41,4941.54,4185.13,4188.21,2044,2038,169.026,0,0,0,0,
59,4184.1,4180,4185.64,4185.64,4182.56,4171.28,4157.44,4178.97,4182.05,4191.28,4237.95,4951.79,4182.05,4187.18,2046,2036,169.026,0,0,0,0,
60,4183.08,4184.1,4185.13,4185.64,4184.1,4185.64,4185.13,4183.59,4183.59,4189.74,4240,4948.72,4183.59,4190.26,2044,2037,169.026,0,0,0,0,
61,4184.62,4182.56,4181.03,4177.44,4178.46,4186.15,4190.26,4186.15,4193.85,4193.33,4241.54,4940,4187.69,4189.23,2045,2038,169.026,0,0,0,0,
62,4180,4178.46,4186.15,4184.1,4182.05,4174.87,4157.44,4171.79,4182.05,4190.77,4244.1,4949.74,4180.51,4186.67,2045,2038,169.026,0,0,0,0,
63,4184.1,4184.62,4178.97,4182.56,4182.05,4191.28,4209.23,4188.72,4188.72,4191.79,4235.9,4945.13,4191.79,4194.87,2044,2037,169.026,0,0,0,0,
64,4185.13,4181.03,4184.62,4182.56,4180,4174.36,4166.67,4183.59,4184.1,4193.33,4240,4946.67,4187.18,4190.77,2044,2038,169.026,0,0,0,0,
65,4181.54,4181.03,4186.67,4184.62,4184.1,4177.95,4177.95,4181.54,4182.56,4194.36,4242.05,4946.67,4182.05,4188.21,2044,2038,169.026,0,0,0,0,
66,4181.03,4183.08,4178.46,4180.51,4183.08,4180,4189.74,4185.64,4187.69,4194.36,4239.49,4944.1,4189.74,4191.28,2044,2037,169.026,0,0,0,0,
67,4178.46,4178.97,4185.13,4186.15,4182.05,4174.87,4157.44,4176.92,4178.97,4191.28,4243.59,4953.85,4182.56,4188.21,2044,2038,169.026,0,0,0,0,
68,4185.13,4183.59,4180.51,4180.51,4182.56,4192.82,4206.15,4191.79,4190.26,4193.33,4240,4946.15,4190.26,4189.23,2045,2037,169.026,0,0,0,0,
69,4181.54,4182.05,4182.05,4179.49,4183.08,4173.85,4166.67,4183.59,4185.64,4191.28,4241.54,4945.64,4187.69,4186.15,2045,2038,169.026,0,0,0,0,
70,4178.46,4180,4185.13,4186.67,4182.56,4180,4174.87,4178.97,4182.56,4189.74,4238.97,4949.23,4182.56,4186.15,2044,2038,169.026,0,0,0,0,
71,4186.15,4181.03,4179.49,4181.54,4178.97,4189.74,4194.87,4184.62,4192.82,4193.33,4237.44,4945.64,4191.79,4190.77,2044,2038,169.026,0,0,0,0,
72,4181.54,4178.97,4189.23,4184.1,4182.56,4173.85,4154.36,4175.9,4181.54,4191.79,4244.62,4952.82,4183.59,4187.69,2044,2038,169.026,0,0,0,0,
73,4183.08,4184.1,4184.62,4184.1,4182.56,4188.72,4201.54,4189.74,4188.72,4193.33,4238.46,4948.72,4186.67,4192.31,2044,2037,169.026,0,0,0,0,
74,4185.13,4183.08,4183.08,4185.13,4180.51,4179.49,4166.15,4177.44,4186.15,4193.85,4239.49,4951.28,4184.1,4188.72,2043,2036,169.026,0,0,0,0,
75,4181.03,4181.03,4186.67,4186.67,4185.13,4181.54,4167.69,4174.87,4181.54,4192.82,4242.56,4950.26,4175.38,4184.62,2044,2036,169.026,0,0,0,0,
76,4186.15,4181.54,4180,4177.95,4182.05,4182.05,4198.97,4191.79,4190.77,4194.36,4239.49,4943.08,4187.18,4189.74,2044,2038,169.026,0,0,0,0,
77,4182.05,4177.95,4186.15,4184.1,4181.54,4167.69,4153.33,4178.46,4181.54,4190.26,4242.05,4952.31,4185.64,4186.15,2045,2038,169.026,0,0,0,0,
78,4181.54,4180,4182.05,4185.64,4181.03,4194.87,4205.13,4189.23,4188.72,4191.79,4236.41,4944.1,4188.21,4187.69,2045,2038,169.026,0,0,0,0,
79,4183.59,4178.97,4183.08,4184.1,4181.03,4185.13,4178.97,4184.1,4187.18,4194.36,4240,4945.64,4187.18,4189.23,2045,2037,169.026,0,0,0,0,
80,4178.97,4182.05,4189.74,4187.18,4186.67,4178.46,4160,4175.38,4181.03,4193.85,4244.1,4957.95,4182.05,4189.23,2044,2037,169.026,0,0,0,0,
81,4182.05,4187.18,4181.54,4179.49,4180.51,4188.21,4197.95,4188.72,4191.28,4196.41,4237.44,4949.74,4190.26,4190.77,2044,2037,169.026,0,0,0,0,
82,4182.05,4182.05,4186.67,4185.64,4179.49,4170.26,4152.82,4176.41,4180,4192.82,4241.54,4949.74,4180,4185.64,2044,2038,169.026,0,0,0,0,
83,4185.13,4182.05,4184.1,4186.67,4185.13,4186.67,4194.36,4184.62,4186.15,4191.79,4237.95,4945.64,4182.56,4190.77,2044,2038,169.026,0,0,0,0,
84,4185.64,4180.51,4182.56,4180,4182.56,4183.08,4180.51,4186.15,4193.33,4192.82,4237.44,4946.67,4189.74,4191.28,2045,2038,169.026,0,0,0,0,
85,4181.03,4179.49,4189.23,4185.64,4182.05,4178.46,4159.49,4179.49,4184.1,4192.31,4241.54,4953.33,4184.62,4185.64,2045,2038,169.026,0,0,0,0,
86,4186.67,4185.13,4180,4183.08,4181.54,4191.28,4207.18,4190.26,4189.23,4193.33,4236.92,4944.1,4191.28,4188.72,2045,2038,169.026,0,0,0,0,
87,4181.54,4180,4184.62,4184.1,4184.62,4176.92,4166.15,4176.41,4181.03,4190.26,4240.51,4950.26,4184.62,4187.18,2045,2038,169.026,0,0,0,0,
88,4177.95,4178.46,4186.67,4183.59,4183.08,4188.21,4193.33,4185.13,4187.18,4190.77,4239.49,4949.23,4185.64,4187.18,2045,2037,169.026,0,0,0,0,
89,4183.59,4182.05,4185.13,4178.97,4177.95,4181.03,4179.49,4188.21,4190.26,4192.82,4238.97,4944.62,4189.74,4186.15,2044,2038,169.026,0,0,0,0,
90,4184.62,4183.08,4187.69,4184.62,4183.08,4173.85,4156.92,4180,4180,4191.28,4240,4950.26,4184.1,4184.62,2043,2037,169.026,0,0,0,0,
91,4187.18,4183.59,4178.46,4180.51,4182.56,4187.69,4206.15,4195.9,4191.28,4192.82,4234.87,4946.15,4194.36,4190.77,2043,2039,169.026,0,0,0,0,
92,4181.03,4179.49,4185.64,4182.56,4179.49,4172.82,4158.46,4183.59,4186.15,4190.26,4243.08,4952.31,4188.72,4190.26,2046,2039,169.026,0,0,0,0,
93,4178.97,4183.59,4186.15,4185.64,4178.97,4187.69,4190.77,4187.18,4185.64,4191.28,4242.05,4949.74,4185.13,4190.77,2044,2037,169.026,0,0,0,0,
94,4185.13,4185.64,4180.51,4180,4176.92,4185.64,4198.46,4191.28,4190.77,4194.87,4237.44,4944.1,4191.28,4189.23,2043,2037,169.026,0,0,0,0,
95,4183.08,4182.05,4189.23,4185.64,4183.59,4174.87,4155.9,4175.9,4181.03,4192.31,4240.51,4950.77,4182.56,4186.15,2044,2037,169.026,0,0,0,0,
